Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
CFAV34,1,7,4.0,1.9468088476825218,1.0
CFB1Z9,1,6,3.0,0.7409079895929546,0.8778
CFB30C,1,3,4.0,-1.0378995888231846,0.4186
CFC0P2,2,6,4.0,1.6740470595167822,1.0
CFE6C7,1,7,4.0,1.9504796573716667,1.0
CFEW14,2,8,4.5,2.161211553830422,1.0
CFEW28,1,7,0.0,-2.1778657219114264,0.0364
CFG10P,1,7,2.0,-0.3275625354090267,0.4872
CFG40R,2,7,3.0,0.4800735597720726,0.7052
CFG8O6,2,7,4.0,1.4870216943165915,1.0
CFGD59,1,7,5.0,1.3485255576268613,1.0
CFGE74,1,6,4.0,,0.0
CFGS32,1,8,4.0,0.6988133454480576,1.0
CFH0C7,1,8,4.0,0.12711442417987334,0.7436
CFH5T7,1,6,5.0,1.7415240845229014,1.0
CFH80B,1,3,3.0,-0.8675371198546048,0.34
CFH96E,3,7,4.0,1.817716079454097,1.0
CFI0Y5,1,8,4.0,1.5842730717614362,1.0
CFI2P0,1,7,1.0,-2.5531222733495693,0.0
CFI5L3,1,7,3.0,-0.4153118079088991,0.5022
CFI75J,1,7,3.0,,0.0
CFID68,1,6,4.0,,0.0
CFJ08N,2,7,4.0,1.4870216943165915,1.0
CFJ3N2,1,7,4.0,,0.0
CFJ87E,1,8,4.0,1.1274228622243232,1.0
CFJC10,2,6,4.0,1.6810573434535199,1.0
CFK15X,1,8,4.0,0.6988133454480576,1.0
CFK2B9,1,3,3.0,-0.8675371198546048,0.34
CFL2N5,1,7,2.0,-0.3275625354090267,0.4872
CFL74D,1,8,4.0,1.4240576217653766,1.0
CFL7X5,2,6,4.0,1.6740470595167822,1.0
CFL9C4,2,7,1.0,-1.2350755531153077,0.265
CFLH53,1,7,3.0,0.7102548769634146,0.8554
CFLN54,1,7,2.0,-0.28671518972213306,0.505
CFLS81,1,7,4.0,1.9504796573716667,1.0
CFLZ87,1,7,4.0,1.584448948857971,1.0
CFM52S,1,8,4.0,0.14101275123294424,0.7416
CFM6H7,1,6,4.0,0.7101624483479965,0.8158
CFMQ08,1,3,4.0,-1.0319722228318309,0.422
CFMW09,1,8,5.0,,0.0
CFN04C,1,7,3.0,-0.44024722492611185,0.4936
CFN08C,2,8,4.5,2.161211553830422,1.0
CFN49B,1,7,1.0,-2.570542569652422,0.0
CFN72M,1,6,5.0,3.1014741544659046,1.0
CFN7Q4,2,7,3.0,0.4800735597720726,0.7052
CFN83L,1,7,4.0,1.611399873155263,1.0
CFN8Q6,2,7,4.0,1.4870216943165915,1.0
CFO34W,2,7,4.0,1.4449889004963703,1.0
CFO64Z,2,8,4.5,2.1400162004450056,1.0
CFOG23,1,8,4.0,1.1274228622243232,1.0
CFOM46,2,6,4.5,1.1655777441169277,0.7956
CFP1N7,1,3,3.0,-0.7415416217110703,0.4314
CFP37Q,1,8,4.0,0.695666129722494,1.0
CFP48W,1,7,3.0,1.1281521496355325,1.0
CFP56A,1,7,2.0,-0.28671518972213306,0.505
CFP6E5,2,7,1.0,-1.2350755531153077,0.265
CFP7H2,1,6,3.0,0.7533492691677961,0.8834
CFPV93,2,7,4.0,1.4870216943165915,1.0
CFPW41,2,8,4.5,1.2748496801896854,0.9502
CFQ6R5,1,7,4.0,1.9504796573716667,1.0
CFQA95,2,8,5.0,1.1259529552993524,0.9558
CFQU71,2,7,4.0,1.4359133918445086,1.0
CFR0N1,1,6,4.0,,0.0
CFR25V,1,3,3.0,-0.6859570713387996,0.3414
CFR62V,1,8,4.0,1.4240576217653766,1.0
CFRW03,1,7,3.0,,0.0
CFRX87,1,7,3.0,1.1355075030035207,1.0
CFS2R3,1,6,4.0,0.711238826399057,0.8164
CFSI83,2,7,4.0,1.4870216943165915,1.0
CFSN02,1,6,5.0,1.7415240845229014,1.0
CFSU38,2,7,4.0,1.4449889004963703,1.0
CFT1K5,1,7,1.0,,0.0
CFT4Q1,1,8,4.0,0.6789985379354494,1.0
CFT9R3,1,7,5.0,1.3864453764062856,1.0
CFTN27,2,3,3.5,-0.24722728548983278,0.4174
CFU05S,1,8,4.0,1.9813929507577783,1.0
CFU2Y5,1,7,3.0,0.5133530642590883,0.7758
CFU54E,1,8,4.0,0.695666129722494,1.0
CFU5E2,1,7,2.0,-0.28671518972213306,0.505
CFU7B0,1,6,5.0,1.7415240845229014,1.0
CFU9J5,1,7,4.0,1.1843525716338055,1.0
CFUA95,1,6,3.0,0.7533492691677961,0.8834
CFV24Z,1,7,1.0,,0.0
CFVA91,1,8,4.0,1.1274228622243232,1.0
CFW1M3,1,7,4.0,1.1415279827588392,1.0
CFW36E,1,8,4.0,0.6988133454480576,1.0
CFW9Q8,1,7,5.0,1.4126884022485529,1.0
CFWC43,1,3,3.0,-0.8675371198546048,0.34
CFX1T4,1,7,3.0,,0.0
CFX5B7,1,7,2.0,-1.0049268320308529,0.4366
CFY48V,1,7,4.0,1.9638240113763203,1.0
CFY6V4,1,8,4.0,1.4240576217653766,1.0
CFYM81,2,7,3.0,1.1355075030035207,1.0
CFYX93,1,6,5.0,3.0611113403989534,1.0
CFZ2O9,3,6,4.333333333333333,1.6827166411199233,1.0
CFZ40T,1,7,5.0,1.3854717845455584,1.0
CFZP14,2,8,4.5,1.8898536159700994,1.0
CFZX56,1,8,5.0,1.1090132227693161,0.9568
CG01BO,1,7,2.0,-0.3275625354090267,0.4872
CG03YM,1,7,4.0,1.572888606796108,1.0
CG04LZ,1,3,4.0,-1.0352848562116204,0.4208
CG05KJ,1,7,2.0,-0.5129902286090208,0.4326
CG09DH,3,8,4.333333333333333,1.9307702209019026,1.0
CG0DB7,2,6,4.0,1.6810573434535199,1.0
CG0FL4,1,7,3.0,-0.4153118079088991,0.5022
CG0H4P,2,7,4.0,1.4870216943165915,1.0
CG0I7U,2,8,4.5,1.8898536159700994,1.0
CG0OM3,1,7,4.0,1.1415279827588392,1.0
CG0VY1,1,8,5.0,,0.0
CG0XQ8,1,3,3.0,-0.6859570713387996,0.3414
CG17TN,1,7,2.0,-0.3275625354090267,0.4872
CG1A3H,1,6,3.0,0.7533492691677961,0.8834
CG1B9U,2,7,4.0,1.4359133918445086,1.0
CG1C4I,1,7,1.0,-2.570542569652422,0.0
CG1CH8,1,7,4.0,1.584448948857971,1.0
CG1H4C,2,6,4.0,1.6810573434535199,1.0
CG1QY4,1,7,3.0,0.5283701314240782,0.7754
CG1TX8,1,8,5.0,1.1619391659949008,0.9568
CG20IT,1,8,4.0,0.16144620615734115,0.7576
CG24CQ,2,7,4.0,1.4449889004963703,1.0
CG26EJ,1,7,3.0,,0.0
CG28AP,1,3,3.0,-1.388925990521828,0.3414
CG2AS0,1,8,4.0,1.1274228622243232,1.0
CG2N3X,2,6,4.0,1.6740470595167822,1.0
CG2NY0,1,7,2.0,-1.0049268320308529,0.4366
CG2SO6,1,7,4.0,0.523378643754551,0.744
CG2Y7L,1,7,3.0,0.5283701314240782,0.7754
CG31QV,1,6,5.0,1.7415240845229014,1.0
CG34TY,1,7,3.0,-0.44024722492611185,0.4936
CG35DT,1,7,3.0,0.7490518235338111,0.865
CG3FV0,1,8,4.0,0.695666129722494,1.0
CG3M5B,1,8,4.0,1.9813929507577783,1.0
CG40AO,1,7,4.0,1.1415279827588392,1.0
CG41IR,1,8,5.0,,0.0
CG47UL,2,6,4.0,1.6740470595167822,1.0
CG4Y9X,1,3,4.0,,0.0
CG5B9F,2,7,1.5,-2.049663130146524,0.0
CG5D2W,1,6,5.0,1.7491946791268174,1.0
CG5FK3,1,7,3.0,1.1281521496355325,1.0
CG5T2Y,2,7,4.0,1.4359133918445086,1.0
CG5Y0D,2,8,4.5,2.161211553830422,1.0
CG60RC,1,7,3.0,0.5283701314240782,0.7754
CG62EN,1,8,5.0,1.0733557393491486,0.9558
CG63XE,1,7,4.0,1.9638240113763203,1.0
CG65FE,1,3,4.0,-0.9790072164088839,0.4574
CG65HE,1,8,4.0,0.6988133454480576,1.0
CG67XJ,1,6,4.0,,0.0
CG68IP,2,7,4.0,1.4449889004963703,1.0
CG69OE,1,7,0.0,-2.1778657219114264,0.0364
CG6A1H,1,7,3.0,0.7102548769634146,0.8554
CG6BX0,1,6,5.0,1.7415240845229014,1.0
CG6D4M,3,7,2.3333333333333335,-0.021351862159521135,0.5402
CG6FE5,2,8,4.5,1.8898536159700994,1.0
CG6H7J,2,7,3.5,-0.046874830709618176,0.5116
CG6P3Y,2,7,4.0,1.4870216943165915,1.0
CG6P5Q,1,8,4.0,1.4240576217653766,1.0
CG6PX7,1,6,5.0,3.1014741544659046,1.0
CG6TK3,1,3,4.0,-0.9790072164088839,0.4574
CG6U2D,1,8,4.0,0.6988133454480576,1.0
CG6WF1,1,7,1.0,,0.0
CG6XQ3,1,7,4.0,1.54117848044927,1.0
CG70RV,2,6,4.0,1.6810573434535199,1.0
CG71IS,1,7,4.0,1.572888606796108,1.0
CG76RQ,1,8,4.0,1.1609632674894994,1.0
CG7H4W,1,7,3.0,1.1281521496355325,1.0
CG7MJ3,1,6,5.0,1.7451090210016993,1.0
CG7R3L,1,7,5.0,1.4448941932114883,1.0
CG7R6T,1,7,0.0,-2.1778657219114264,0.0364
CG7S0D,1,8,5.0,1.1317501767536777,0.9714
CG7X9S,1,3,4.0,-1.0352848562116204,0.4208
CG7XU3,1,8,4.0,0.14101275123294424,0.7416
CG7YV4,2,7,3.0,0.4800735597720726,0.7052
CG80FB,2,7,4.0,1.9504796573716667,1.0
CG83NM,2,6,4.0,1.6810573434535199,1.0
CG84SZ,1,8,4.0,1.1274228622243232,1.0
CG86UM,1,7,5.0,1.444341815821836,1.0
CG89OU,1,7,4.0,1.9468088476825218,1.0
CG8Q3U,1,7,3.0,-0.4402341097054522,0.4942
CG8ZC5,1,7,1.0,-2.570542569652422,0.0
CG90KP,2,8,4.5,2.1400162004450056,1.0
CG95WV,1,6,3.0,0.7533492691677961,0.8834
CG9CK2,1,8,4.0,1.5842730717614362,1.0
CG9FV3,3,3,3.6666666666666665,-0.7675759061816575,0.3094
CG9MW5,1,7,3.0,1.1355075030035207,1.0
CG9N6R,1,7,4.0,1.9504796573716667,1.0
CG9R0V,1,6,4.0,0.7101624483479965,0.8158
CG9SV0,1,8,4.0,0.12711442417987334,0.7436
CG9U5C,1,7,4.0,1.9468088476825218,1.0
CG9XP0,1,7,2.0,-1.135969198191385,0.4366
CGA0E5,1,7,4.0,1.584448948857971,1.0
CGA0P9,1,7,4.0,1.1281521496355325,1.0
CGA89W,2,8,4.5,2.1400162004450056,1.0
CGAC06,1,6,5.0,1.7451090210016993,1.0
CGAP28,1,8,5.0,,0.0
CGBP87,1,7,3.0,1.1355075030035207,1.0
CGC1Y2,1,3,3.0,-0.8675371198546048,0.34
CGC54M,1,6,5.0,1.7415240845229014,1.0
CGCX94,1,8,4.0,0.6789985379354494,1.0
CGD1O0,1,7,4.0,1.1415279827588392,1.0
CGDJ81,1,7,3.0,0.7102548769634146,0.8554
CGDW70,1,8,4.0,0.16144620615734115,0.7576
CGE0P3,2,6,4.0,1.6740470595167822,1.0
CGE4D6,1,8,4.0,0.6988133454480576,1.0
CGE63D,1,7,1.0,-2.570542569652422,0.0
CGE7Y9,1,7,3.0,-0.4402341097054522,0.4942
CGEZ18,1,7,4.0,,0.0
CGF0Y3,1,7,2.0,-0.28671518972213306,0.505
CGF12D,1,7,4.0,,0.0
CGH38I,1,8,4.0,0.6789985379354494,1.0
CGI19E,2,3,3.5,-0.24722728548983278,0.4174
CGI2S3,2,8,4.5,2.161211553830422,1.0
CGI3N9,2,7,4.0,1.4359133918445086,1.0
CGI5L7,1,6,3.0,0.7409079895929546,0.8778
CGI6P2,1,7,4.0,,0.0
CGI93L,1,6,3.0,0.7533492691677961,0.8834
CGIE74,1,7,2.0,-1.135969198191385,0.4366
CGIP26,2,8,4.5,2.1400162004450056,1.0
CGIX69,1,7,4.0,0.5171770699568558,0.7362
CGJ2A0,1,7,3.0,0.5133530642590883,0.7758
CGJ3Y7,2,7,3.0,0.4800735597720726,0.7052
CGJ67F,1,8,4.0,1.1274228622243232,1.0
CGJ6S9,1,7,4.0,1.584448948857971,1.0
CGJ75M,1,3,3.0,-1.388925990521828,0.3414
CGJ9O5,2,8,5.0,1.19473854039444,0.9714
CGK3T7,1,7,4.0,0.523378643754551,0.744
CGK64O,1,6,3.0,0.7533492691677961,0.8834
CGK95E,1,7,2.0,-1.0049268320308529,0.4366
CGKR03,1,6,5.0,1.7415240845229014,1.0
CGLR93,1,8,5.0,,0.0
CGLX83,2,7,3.0,0.47063608408844565,0.7106
CGM28Y,2,7,4.5,0.9450439322335022,0.7414
CGM9F7,3,7,3.0,0.6729360827994886,0.7054
CGMJ84,1,7,4.0,1.1843525716338055,1.0
CGMN67,1,7,4.0,1.9468088476825218,1.0
CGMR28,1,8,4.0,0.6789985379354494,1.0
CGMS50,1,3,3.0,-2.8296490616540746,0.0
CGN1O4,1,8,4.0,0.695666129722494,1.0
CGND62,1,6,5.0,1.7451090210016993,1.0
CGNT83,1,7,0.0,-2.1778657219114264,0.0364
CGNY76,1,8,4.0,2.886751345948129,1.0
CGO6U5,1,7,2.0,-0.3275625354090267,0.4872
CGO8A0,1,6,4.0,0.7101624483479965,0.8158
CGOZ02,1,7,4.0,,0.0
CGP03D,1,7,4.0,0.523378643754551,0.744
CGP0R6,1,7,4.0,1.9638240113763203,1.0
CGP0X9,1,8,5.0,1.0733557393491486,0.9558
CGP18L,2,7,3.0,0.4800735597720726,0.7052
CGP3A4,1,3,3.0,-0.6859570713387996,0.3414
CGP9Y7,1,8,4.0,0.16144620615734115,0.7576
CGQ16R,1,7,2.0,-0.5129902286090208,0.4326
CGQ9D4,1,6,3.0,0.7533492691677961,0.8834
CGQU48,2,8,5.0,1.1619391659949008,0.9568
CGR6H4,1,7,4.0,1.9504796573716667,1.0
CGR8U4,2,7,3.5,-0.046874830709618176,0.5116
CGR92Y,1,6,4.0,0.7101624483479965,0.8158
CGRC85,2,7,4.0,1.4359133918445086,1.0
CGRU80,2,7,4.0,1.4870216943165915,1.0
CGS1Y3,2,8,4.5,1.8898536159700994,1.0
CGS50U,1,7,3.0,0.5283701314240782,0.7754
CGSL49,1,7,2.0,-1.0049268320308529,0.4366
CGSN20,1,6,4.0,0.711238826399057,0.8164
CGT0C3,1,8,5.0,1.1317501767536777,0.9714
CGT4D2,2,3,3.5,-0.24722728548983278,0.4174
CGT7V4,1,8,4.0,1.9813929507577783,1.0
CGT97F,1,6,5.0,3.0611113403989534,1.0
CGTM17,1,7,4.0,1.1281521496355325,1.0
CGTR28,1,7,3.0,0.7047341795326106,0.8522
CGU0A2,1,7,5.0,1.4448941932114883,1.0
CGU84F,3,7,4.0,1.8060746109207062,1.0
CGU89M,1,8,5.0,1.1289000433214942,0.9558
CGU9R7,1,6,5.0,3.1014741544659046,1.0
CGUM97,1,7,2.0,-0.28671518972213306,0.505
CGW2A6,1,7,1.0,-2.570542569652422,0.0
CGW5S1,1,8,4.0,1.4240576217653766,1.0
CGW8C2,1,3,3.0,-0.7415416217110703,0.4314
CGW9B0,2,8,4.5,2.1400162004450056,1.0
CGX17T,1,6,4.0,0.7101624483479965,0.8158
CGX49K,1,7,4.0,1.54117848044927,1.0
CGXU38,2,7,3.0,0.47063608408844565,0.7106
CGY1X7,1,8,4.0,1.1274228622243232,1.0
CGY2L4,1,7,4.0,1.6450023509957834,1.0
CGY61A,1,6,5.0,1.7451090210016993,1.0
CGYN76,2,7,4.0,1.4359133918445086,1.0
CGZ73I,1,7,4.0,1.13550750300352,1.0
CGZ82H,2,3,3.5,-0.24722728548983278,0.4174
CGZ8W0,1,7,2.0,-1.0049268320308529,0.4366
CH02UG,1,8,4.0,1.4240576217653766,1.0
CH05GX,2,6,4.0,1.6810573434535199,1.0
CH0B8N,2,8,4.5,1.2748496801896854,0.9502
CH0CS6,1,7,4.0,1.1415279827588392,1.0
CH0E6M,1,7,4.0,1.1281521496355325,1.0
CH0F7S,2,7,4.0,1.4870216943165915,1.0
CH0JP8,2,6,4.0,1.6740470595167822,1.0
CH0Y4Z,2,8,4.5,1.8898536159700994,1.0
CH13FR,1,7,5.0,1.4126884022485529,1.0
CH13YD,1,7,3.0,0.5283701314240782,0.7754
CH14KD,1,8,4.0,1.4240576217653766,1.0
CH15PS,1,3,4.0,-1.0378995888231846,0.4186
CH19JX,2,7,1.0,-1.2350755531153077,0.265
CH1A8K,1,7,2.0,-0.3275625354090267,0.4872
CH1KV2,1,7,4.0,,0.0
CH1NI3,1,6,5.0,1.7415240845229014,1.0
CH1O6S,2,8,4.5,2.1400162004450056,1.0
CH1Y7E,2,7,4.0,1.4870216943165915,1.0
CH20DK,1,8,4.0,0.12711442417987334,0.7436
CH25GR,2,7,3.5,-0.03496776998668203,0.5164
CH26JR,2,7,4.0,1.4359133918445086,1.0
CH27NO,1,8,4.0,0.16144620615734115,0.7576
CH29QO,2,6,4.0,1.6740470595167822,1.0
CH2B4A,1,7,4.0,1.54117848044927,1.0
CH2J1K,1,3,3.0,-1.388925990521828,0.3414
CH2J6T,1,7,2.0,-1.0049268320308529,0.4366
CH2S3X,1,6,3.0,0.7409079895929546,0.8778
CH2XK6,2,7,3.0,0.47063608408844565,0.7106
CH35PG,2,8,4.5,2.1400162004450056,1.0
CH37FJ,2,8,4.5,1.8898536159700994,1.0
CH38AO,1,8,5.0,1.1377606148835298,0.9734
CH3B0K,1,7,4.0,0.3148211198484663,0.6058
CH3CM6,1,7,4.0,1.1336630699305303,1.0
CH3E7S,1,7,4.0,1.584448948857971,1.0
CH3I8Z,1,3,3.0,-1.388925990521828,0.3414
CH3M9D,1,6,4.0,,0.0
CH3Z2J,1,6,5.0,1.7415240845229014,1.0
CH46FZ,1,7,4.0,1.54117848044927,1.0
CH49DB,1,7,0.0,-2.1778657219114264,0.0364
CH4D6T,1,7,2.0,-0.23670631611250792,0.5256
CH4MU3,1,8,4.0,0.6988133454480576,1.0
CH4NW2,1,8,4.0,1.1609632674894994,1.0
CH4O3R,1,6,4.0,0.711238826399057,0.8164
CH4R2Z,1,8,5.0,,0.0
CH4R7P,1,3,4.0,,0.0
CH4UX7,1,7,2.0,-0.28671518972213306,0.505
CH4VE1,2,7,4.0,1.4359133918445086,1.0
CH4W9D,1,7,4.0,1.6450023509957834,1.0
CH53NW,2,6,4.0,1.6810573434535199,1.0
CH54AE,1,7,4.0,1.9504796573716667,1.0
CH54ZS,1,7,1.0,-2.570542569652422,0.0
CH57ND,1,7,3.0,0.5133530642590883,0.7758
CH5F6W,2,3,3.5,-0.24722728548983278,0.4174
CH5GD2,1,8,4.0,0.695666129722494,1.0
CH5L9O,1,8,4.0,0.14101275123294424,0.7416
CH5OS4,1,8,4.0,0.6789985379354494,1.0
CH60UK,1,6,5.0,1.7451090210016993,1.0
CH65JV,1,7,4.0,1.572888606796108,1.0
CH67YI,1,7,4.0,1.9638240113763203,1.0
CH68MD,1,7,3.0,,0.0
CH68OM,1,7,4.0,1.54117848044927,1.0
CH6ES5,1,6,5.0,1.7415240845229014,1.0
CH6MD7,1,7,2.0,-0.3275625354090267,0.4872
CH6NW9,1,8,5.0,,0.0
CH6Q7Y,1,7,1.0,-1.859934639656425,0.1436
CH6U3G,1,8,4.0,0.14101275123294424,0.7416
CH6U5P,1,3,4.0,,0.0
CH6UX8,3,7,3.0,0.6729360827994886,0.7054
CH6W5Y,1,6,5.0,1.7451090210016993,1.0
CH72SM,1,7,4.0,1.584448948857971,1.0
CH75LV,1,8,4.0,0.6789985379354494,1.0
CH75WX,2,7,4.0,1.4359133918445086,1.0
CH76CW,1,7,4.0,1.54117848044927,1.0
CH78QV,1,8,5.0,,0.0
CH7A9R,1,6,5.0,3.0611113403989534,1.0
CH7I0W,1,3,3.0,-0.8675371198546048,0.34
CH7S6U,1,7,3.0,1.1281521496355325,1.0
CH7S9Z,1,7,2.0,-1.0049268320308529,0.4366
CH7WL3,1,8,5.0,1.1090132227693161,0.9568
CH7YU6,1,7,4.0,1.1843525716338055,1.0
CH80VD,1,8,4.0,0.6789985379354494,1.0
CH89PN,1,7,4.0,0.3148211198484663,0.6058
CH8A1O,1,6,5.0,3.1014741544659046,1.0
CH8G5C,3,8,4.333333333333333,1.9307702209019026,1.0
CH8GV7,1,7,5.0,1.3864453764062856,1.0
CH8QV9,1,6,5.0,1.7415240845229014,1.0
CH8V3S,1,7,4.0,,0.0
CH8Z5U,2,7,3.0,0.47063608408844565,0.7106
CH91GR,1,3,3.0,-1.388925990521828,0.3414
CH92BK,1,7,1.0,-2.5531222733495693,0.0
CH93TZ,1,8,4.0,1.9813929507577783,1.0
CH93UE,1,7,4.0,1.1843525716338055,1.0
CH9AD2,2,8,4.5,1.8898536159700994,1.0
CH9I5S,1,6,3.0,0.7533492691677961,0.8834
CH9M4W,2,7,3.0,0.4800735597720726,0.7052
CH9UP3,2,7,4.5,0.9450439322335022,0.7414
CHA4N2,2,7,4.5,1.579984490961136,1.0
CHAP09,1,6,3.0,0.7409079895929546,0.8778
CHB3R8,2,7,3.0,0.47063608408844565,0.7106
CHB7A6,1,8,4.0,0.695666129722494,1.0
CHBC32,1,3,3.0,-0.8675371198546048,0.34
CHC2U4,1,7,2.0,-1.0049268320308529,0.4366
CHC3T0,1,8,4.0,1.1274228622243232,1.0
CHC56Q,3,6,4.333333333333333,1.6827166411199233,1.0
CHC7N5,3,7,3.0,0.6729360827994886,0.7054
CHC8S4,1,8,5.0,,0.0
CHCE50,1,7,4.0,1.54117848044927,1.0
CHD02B,1,7,4.0,1.584448948857971,1.0
CHD10T,2,8,4.5,2.161211553830422,1.0
CHD76I,1,6,4.0,,0.0
CHD8K3,1,7,2.0,-0.3275625354090267,0.4872
CHDR52,2,7,4.0,1.4359133918445086,1.0
CHE1J8,1,7,1.0,,0.0
CHEZ24,1,3,3.0,-0.8675371198546048,0.34
CHF0M4,1,8,5.0,1.2038652873349336,0.9638
CHF18Y,1,8,4.0,0.6789985379354494,1.0
CHF59A,1,7,4.0,1.1415279827588392,1.0
CHF70E,2,6,4.0,1.6810573434535199,1.0
CHF7G5,1,6,5.0,3.1014741544659046,1.0
CHG4D7,1,7,4.0,1.584448948857971,1.0
CHG6V0,1,7,4.0,1.611399873155263,1.0
CHGE58,1,7,4.0,1.1281521496355325,1.0
CHGI09,1,7,1.0,-2.5531222733495693,0.0
CHI2U7,1,8,4.0,0.695666129722494,1.0
CHI7J1,1,7,2.0,-0.28671518972213306,0.505
CHI9J4,1,3,3.0,-0.8675371198546048,0.34
CHIN14,2,8,4.5,1.8898536159700994,1.0
CHJ01P,1,8,5.0,1.1090132227693161,0.9568
CHJ78I,1,7,4.0,1.1415279827588392,1.0
CHJ8G2,1,6,4.0,0.7101624483479965,0.8158
CHK6P1,1,6,4.0,0.7107356601080863,0.818
CHK71U,2,7,4.0,1.4870216943165915,1.0
CHK8Y6,1,8,4.0,0.4533711654544957,0.8716
CHKA96,1,7,0.0,-2.1778657219114264,0.0364
CHL24S,1,7,2.0,-0.28671518972213306,0.505
CHL29X,2,7,3.0,0.47063608408844565,0.7106
CHLD92,1,7,4.0,1.1336630699305303,1.0
CHLG51,2,8,4.5,2.1400162004450056,1.0
CHLM50,1,3,3.0,-0.8675371198546048,0.34
CHLY12,2,8,4.5,1.8898536159700994,1.0
CHM7O3,1,7,4.0,1.54117848044927,1.0
CHM9I6,1,6,5.0,3.0611113403989534,1.0
CHMJ47,2,6,4.5,1.1636974490502796,0.7978
CHMP08,1,7,4.0,1.1843525716338055,1.0
CHMU08,1,7,3.0,1.1281521496355325,1.0
CHN52K,1,7,4.0,0.523378643754551,0.744
CHN5O0,1,8,4.0,1.4240576217653766,1.0
CHO1R7,2,7,3.0,0.4800735597720726,0.7052
CHO2E7,1,7,2.0,-1.135969198191385,0.4366
CHO8K7,1,8,5.0,1.1619391659949008,0.9568
CHON83,1,8,4.0,0.6789985379354494,1.0
CHP17G,1,3,3.0,-0.8675371198546048,0.34
CHP37W,1,7,4.0,1.9504796573716667,1.0
CHP40V,1,6,5.0,1.7415240845229014,1.0
CHP41T,1,7,4.0,1.584448948857971,1.0
CHP6U7,2,6,4.5,1.1636974490502796,0.7978
CHP97J,1,7,5.0,1.4126884022485529,1.0
CHPW08,1,8,5.0,,0.0
CHQ12D,1,7,3.0,-0.4160003701351663,0.5044
CHQ71G,1,7,3.0,0.5133530642590883,0.7758
CHQ96V,1,7,2.0,-1.0049268320308529,0.4366
CHQB47,1,7,5.0,1.3854717845455584,1.0
CHR03I,2,8,4.5,2.1400162004450056,1.0
CHR92S,1,6,3.0,0.7409079895929546,0.8778
CHR9D4,1,8,5.0,,0.0
CHS21A,1,3,3.0,-0.8675371198546048,0.34
CHS2V0,2,7,4.0,1.4870216943165915,1.0
CHSF07,3,8,4.333333333333333,2.1146782764860186,1.0
CHSX82,1,6,3.0,0.7533492691677961,0.8834
CHT1J6,4,7,3.25,0.4730995068750718,0.5632
CHT2O3,1,7,4.0,1.9468088476825218,1.0
CHU1K4,1,7,4.0,1.1281521496355325,1.0
CHV0B9,1,7,4.0,1.9504796573716667,1.0
CHV0E7,1,7,2.0,-1.0049268320308529,0.4366
CHV18W,2,8,4.5,1.8898536159700994,1.0
CHV29Y,1,8,4.0,0.14101275123294424,0.7416
CHV3L9,2,7,4.0,1.4870216943165915,1.0
CHV4N8,1,6,3.0,0.7409079895929546,0.8778
CHV7T9,2,3,3.5,-0.24722728548983278,0.4174
CHV89K,1,6,3.0,0.7533492691677961,0.8834
CHV8N5,1,7,5.0,1.3864453764062856,1.0
CHVK79,1,7,4.0,0.30183115406872835,0.6044
CHVP04,1,8,5.0,1.1377606148835298,0.9734
CHVR74,2,7,1.0,-1.2350755531153077,0.265
CHVX89,1,7,4.0,1.9504796573716667,1.0
CHW04J,1,8,4.0,1.1274228622243232,1.0
CHW29E,1,7,3.0,1.1355075030035207,1.0
CHW6Z9,1,8,4.0,0.14101275123294424,0.7416
CHWG37,1,7,4.0,1.9638240113763203,1.0
CHWL67,1,6,5.0,1.7415240845229014,1.0
CHWL84,1,6,4.0,0.711238826399057,0.8164
CHX06T,2,7,3.0,0.47063608408844565,0.7106
CHX5I8,1,3,3.0,-0.6859570713387996,0.3414
CHXT18,3,7,4.0,1.8060746109207062,1.0
CHY41Q,1,8,4.0,1.5842730717614362,1.0
CHY7U6,1,7,1.0,,0.0
CHY91V,1,7,5.0,1.3854717845455584,1.0
CHY9T6,1,7,4.0,1.13550750300352,1.0
CHYP37,1,8,5.0,,0.0
CHYV65,1,8,4.0,0.6789985379354494,1.0
CHZ0Q1,2,7,4.0,1.4870216943165915,1.0
CHZ86X,1,3,3.0,-0.8675371198546048,0.34
CHZW84,1,6,3.0,0.7533492691677961,0.8834
CI07FE,3,7,3.0,0.6658157282245183,0.7046
CI09PZ,2,6,4.0,1.6810573434535199,1.0
CI0AL7,2,8,4.5,1.3958132006992392,1.0
CI0AW6,1,7,0.0,-2.1778657219114264,0.0364
CI0K7L,2,8,4.5,2.1400162004450056,1.0
CI0ON6,1,7,5.0,1.3864453764062856,1.0
CI0R2O,1,7,5.0,1.3869136144592125,1.0
CI0UK9,1,7,3.0,,0.0
CI10RQ,1,7,4.0,1.4019278263754211,1.0
CI1A9S,1,8,4.0,0.6789985379354494,1.0
CI1DE9,1,3,4.0,-1.0378995888231846,0.4186
CI1E8V,4,6,4.25,1.7289387655123134,1.0
CI1HJ3,2,8,4.5,2.161211553830422,1.0
CI1NA5,1,7,4.0,1.572888606796108,1.0
CI1OM4,1,6,5.0,1.7415240845229014,1.0
CI1PA9,1,7,3.0,1.1281521496355325,1.0
CI1PJ9,1,7,2.0,-1.0049268320308529,0.4366
CI21KO,1,8,4.0,0.6988133454480576,1.0
